timestamp,open,high,low,close,volume,trades
2026-03-03 06:56:00,68063.53,68078.0,68032.87,68068.46,17.76284,4170
2026-03-03 06:57:00,68068.46,68106.64,68068.45,68105.69,3.52623,1459
2026-03-03 06:58:00,68105.68,68145.99,68103.22,68145.99,8.40703,2486
2026-03-03 06:59:00,68145.99,68217.86,68104.96,68106.73,48.89911,4679
2026-03-03 07:00:00,68106.73,68110.92,68058.32,68059.16,7.35471,3501
2026-03-03 07:01:00,68059.17,68082.67,68051.24,68052.26,7.32867,2272
2026-03-03 07:02:00,68052.26,68052.26,68004.23,68004.24,4.90523,1889
2026-03-03 07:03:00,68004.23,68004.24,67954.92,67954.92,7.17781,2244
2026-03-03 07:04:00,67954.92,68127.26,67951.24,68127.26,169.16995,4018
2026-03-03 07:05:00,68127.25,68156.0,68065.19,68092.58,8.83744,5806
2026-03-03 07:06:00,68092.53,68093.98,68021.79,68042.94,7.29452,3381
2026-03-03 07:07:00,68042.94,68055.62,68016.34,68044.03,9.5594,3488
2026-03-03 07:08:00,68044.02,68044.03,68009.4,68009.4,2.46595,1020
2026-03-03 07:09:00,68009.41,68053.94,68009.4,68048.54,6.17374,2114
2026-03-03 07:10:00,68048.53,68074.97,68044.47,68049.45,8.40886,2356
2026-03-03 07:11:00,68049.46,68049.46,68007.53,68007.53,1.9483,1360
2026-03-03 07:12:00,68007.53,68056.01,67992.56,68056.0,7.58739,2500
2026-03-03 07:13:00,68056.0,68094.73,68044.28,68081.2,6.29871,2423
2026-03-03 07:14:00,68081.21,68172.4,68081.21,68172.39,11.64924,1969
2026-03-03 07:15:00,68172.39,68237.27,68161.37,68234.3,14.1385,3709
2026-03-03 07:16:00,68234.29,68275.2,68166.26,68166.26,18.97422,4744
2026-03-03 07:17:00,68166.26,68191.76,68104.0,68104.0,12.74686,3671
2026-03-03 07:18:00,68104.0,68113.82,68082.48,68105.88,3.87721,3133
2026-03-03 07:19:00,68105.88,68273.96,68105.88,68221.71,118.09795,5913
2026-03-03 07:20:00,68221.72,68221.72,68167.03,68167.03,11.3418,2471
2026-03-03 07:21:00,68167.03,68194.21,68153.26,68190.83,13.79889,1641
2026-03-03 07:22:00,68190.82,68220.65,68180.05,68217.25,9.66221,3533
2026-03-03 07:23:00,68217.25,68221.52,68173.64,68187.74,10.43871,3190
2026-03-03 07:24:00,68187.73,68252.1,68187.73,68252.09,10.53564,3043
2026-03-03 07:25:00,68252.09,68252.09,68200.0,68202.79,16.37399,2604
2026-03-03 07:26:00,68205.23,68240.81,68200.0,68200.0,8.84876,2107
2026-03-03 07:27:00,68200.0,68208.65,68171.0,68180.91,24.4207,3680
2026-03-03 07:28:00,68180.91,68226.59,68175.93,68226.59,29.28666,2311
2026-03-03 07:29:00,68226.59,68245.31,68206.83,68245.3,32.16863,4076
2026-03-03 07:30:00,68245.31,68245.31,68201.73,68206.18,28.24533,4195
2026-03-03 07:31:00,68206.18,68214.72,68178.87,68178.87,36.08555,6504
2026-03-03 07:32:00,68178.86,68230.0,68163.28,68182.14,30.73739,5477
2026-03-03 07:33:00,68182.14,68182.15,68138.05,68163.31,29.58288,4559
2026-03-03 07:34:00,68163.31,68163.32,68118.17,68133.3,31.81676,4886
2026-03-03 07:35:00,68133.3,68133.31,68085.67,68085.69,24.50582,5034
2026-03-03 07:36:00,68085.69,68130.4,68081.93,68100.24,30.8416,5964
2026-03-03 07:37:00,68100.24,68114.18,68089.76,68100.6,27.25183,4539
2026-03-03 07:38:00,68100.6,68124.31,68063.19,68074.82,31.22452,4898
2026-03-03 07:39:00,68074.81,68108.72,68063.72,68083.65,28.64126,4912
2026-03-03 07:40:00,68083.65,68192.52,68059.11,68125.81,48.19194,7801
2026-03-03 07:41:00,68125.8,68147.09,68094.28,68095.83,29.47543,5341
2026-03-03 07:42:00,68095.83,68159.38,68085.91,68159.38,28.44263,3801
2026-03-03 07:43:00,68159.37,68192.34,68155.05,68164.91,28.09852,4625
2026-03-03 07:44:00,68164.9,68225.4,68158.99,68218.18,14.11814,3229
2026-03-03 07:45:00,68218.17,68250.0,68211.99,68245.95,16.40889,2876
2026-03-03 07:46:00,68245.95,68245.96,68204.3,68204.3,5.95357,2068
2026-03-03 07:47:00,68204.3,68205.72,68186.25,68201.1,6.37813,2697
2026-03-03 07:48:00,68201.1,68225.13,68172.07,68178.88,7.13906,2434
2026-03-03 07:49:00,68178.88,68184.34,68157.68,68169.21,15.18429,2385
2026-03-03 07:50:00,68169.2,68169.2,68122.31,68135.92,7.42765,1794
2026-03-03 07:51:00,68135.91,68195.08,68135.91,68162.56,6.63949,3244
2026-03-03 07:52:00,68162.56,68182.04,68158.52,68182.04,7.52804,1974
2026-03-03 07:53:00,68182.03,68214.76,68182.03,68202.54,6.32141,1726
2026-03-03 07:54:00,68202.54,68230.55,68202.27,68217.77,8.23418,2565
2026-03-03 07:55:00,68217.76,68217.76,68174.0,68191.97,6.43745,2167
2026-03-03 07:56:00,68191.97,68229.23,68182.3,68185.4,7.28646,3556
2026-03-03 07:57:00,68185.4,68208.01,68171.36,68206.36,4.24086,2084
2026-03-03 07:58:00,68206.35,68206.35,68175.9,68189.08,6.9233,2802
2026-03-03 07:59:00,68189.07,68189.08,68161.65,68172.8,5.37216,1685
2026-03-03 08:00:00,68172.79,68203.42,68146.01,68157.37,9.85371,4551
2026-03-03 08:01:00,68157.37,68202.44,68127.2,68202.43,4.09762,3245
2026-03-03 08:02:00,68202.43,68211.77,68166.02,68190.81,13.86036,3377
2026-03-03 08:03:00,68190.81,68203.45,68182.71,68199.44,6.6597,2660
2026-03-03 08:04:00,68199.43,68208.0,68135.95,68152.4,8.83506,2859
2026-03-03 08:05:00,68152.4,68201.31,68152.4,68184.52,3.54388,1716
2026-03-03 08:06:00,68184.51,68184.92,68151.28,68156.11,2.03475,1570
2026-03-03 08:07:00,68156.11,68177.06,68121.26,68130.9,7.6093,2648
2026-03-03 08:08:00,68130.9,68130.9,68085.91,68104.51,9.70818,2683
2026-03-03 08:09:00,68104.51,68182.68,68104.51,68163.57,4.92716,4250
2026-03-03 08:10:00,68163.57,68262.09,68163.57,68240.0,19.13861,5655
2026-03-03 08:11:00,68240.0,68311.83,68208.0,68252.44,18.84398,7647
2026-03-03 08:12:00,68252.43,68252.43,68178.9,68227.94,5.66523,5044
2026-03-03 08:13:00,68227.94,68229.0,68157.21,68192.0,4.59245,4772
2026-03-03 08:14:00,68192.01,68192.01,67981.23,68010.75,25.11708,8722
2026-03-03 08:15:00,68010.76,68016.52,67963.01,68015.21,9.49915,6545
2026-03-03 08:16:00,68015.21,68041.8,67973.1,67973.11,17.44461,4511
2026-03-03 08:17:00,67973.11,68044.9,67973.11,68044.89,37.1544,4461
2026-03-03 08:18:00,68044.9,68099.3,68044.89,68066.0,20.44836,5643
2026-03-03 08:19:00,68065.99,68065.99,67944.92,67996.57,62.23378,7080
2026-03-03 08:20:00,67996.56,68017.21,67869.12,67871.14,148.06333,9465
2026-03-03 08:21:00,67871.13,67931.35,67860.0,67910.61,14.02318,7453
2026-03-03 08:22:00,67910.61,67949.67,67907.59,67939.16,29.21213,5398
2026-03-03 08:23:00,67939.16,67950.0,67915.8,67941.7,7.87265,3019
2026-03-03 08:24:00,67941.69,67950.0,67925.01,67931.73,18.8869,2649
2026-03-03 08:25:00,67931.72,67931.72,67733.3,67775.37,149.76361,10407
2026-03-03 08:26:00,67775.37,67861.25,67703.79,67850.0,52.8842,13081
2026-03-03 08:27:00,67849.99,67849.99,67803.49,67823.91,8.19958,5933
2026-03-03 08:28:00,67823.92,67839.65,67770.57,67788.44,11.45181,6186
2026-03-03 08:29:00,67788.22,67799.99,67741.88,67747.78,15.39939,5220
2026-03-03 08:30:00,67747.77,67752.77,67658.14,67699.99,29.64984,8921
